id,name,countries,degree_of_endangerment,number_of_speakers,latitude,longitude
2479,Pashayi,Afghanistan,Vulnerable,NA,34.66,70.2
2589,Peco' Creole,Indonesia,Critically endangered,NA,-6.2716,106.7871
2459,Phnong,Cambodia,Severely endangered,NA,12.5525,107.3011
402,Poitevin-Saintongeais,France,Severely endangered,NA,46.0579,-0.5493
2371,Potawatomi (Canada),Canada,Critically endangered,NA,42.5163,-82.5555
2718,Purik,"India, Pakistan",Vulnerable,NA,34.3706,76.0144
795,Quinault,United States of America,Extinct,NA,47.3332,-124.2864
2092,Rama Cay Creole,Nicaragua,Definitely endangered,NA,11.8834,-83.8
1911,Reyesano,Bolivia (Plurinational State of),Critically endangered,NA,-14.7748,-66.9396
1478,Rhenish Franconian,"Germany, France",Vulnerable,NA,49.4467,8.2067
2472,Riang,Myanmar,Critically endangered,NA,21.9048,98.2342
2398,Rigolet Inuktitut,Canada,Critically endangered,NA,54.1772,-58.4218
2473,Rumai,Myanmar,Severely endangered,NA,23.7363,97.9927
2457,Samrai,Cambodia,Critically endangered,NA,12.5063,102.8344
2063,San Andres Creole,Colombia,Vulnerable,NA,12.5833,-81.7
2053,Sanapaná,Paraguay,Definitely endangered,NA,-22,-59
409,Scanian,"Denmark, Sweden",Vulnerable,NA,55.724,13.6614
2378,Seneca (Canada),Canada,Critically endangered,NA,43.0555,-80.1938
680,Siberian Tatar,Russian Federation,Definitely endangered,NA,56.4624,73.3447
1994,Sikïiyana,Suriname,Critically endangered,NA,1.9991,-56.2719
2008,Siriano (Colombia),Colombia,Definitely endangered,NA,0.8788,-70.2685
2462,So-ng,Cambodia,Critically endangered,NA,11.7244,104.0447
97,Sogoo,Kenya,Extinct,NA,-1.0435,36.6006
672,South Jutish,"Germany, Denmark",Definitely endangered,NA,54.8497,9.3081
1473,Southern Paiute,United States of America,Severely endangered,NA,37.6818,-113.088
2715,Spiti,"India, Pakistan",Vulnerable,NA,32.2871,78.2652
2383,Squamish,Canada,Critically endangered,NA,49.3234,-123.1301
2461,Stieng,Cambodia,Severely endangered,NA,12.1288,106.7852
1951,Tacana,Bolivia (Plurinational State of),Definitely endangered,NA,-13.272,-67.7856
2386,Tagish,Canada,Critically endangered,NA,60.1601,-134.6842
2476,Tailoi,Myanmar,Critically endangered,NA,21.4275,100.7473
2011,Tanimuca-Letuama,Colombia,Severely endangered,NA,-0.6262,-70.5432
1960,Tapieté,"Argentina, Bolivia (Plurinational State of), Paraguay",Severely endangered,NA,-21.7799,-62.644
2017,Tariana (Colombia),Colombia,Critically endangered,NA,0.8349,-69.1918
1982,Taruma,Guyana,Critically endangered,NA,2.515,-59.5678
3,Tasnusit,Algeria,Severely endangered,NA,34.623,-1.5614
1059,Tat,Azerbaijan,Severely endangered,NA,41.3438,48.6254
1495,Tati,Iran (Islamic Republic of),Definitely endangered,NA,38.2036,48.2519
2012,Tatuyo,Colombia,Definitely endangered,NA,0.4174,-70.4882
457,Tazy,Russian Federation,Severely endangered,NA,43.9236,134.7967
2458,Tempuan,Cambodia,Severely endangered,NA,13.7238,107.2038
2188,Toba-Maskoy,Paraguay,Severely endangered,NA,-21.5578,-58.0064
447,Tolcha,India,Extinct,NA,29.9333,80.0326
2182,Touggourt Tamazight,Algeria,Severely endangered,NA,33.0777,6.0671
2009,Tucano (Colombia),Colombia,Vulnerable,NA,0.6921,-69.8291
2453,Tunisian Judeo-Arabic (Israel),Israel,Severely endangered,NA,32.0779,34.8019
2391,Tuscarora (Canada),Canada,Critically endangered,NA,43.072,-80.015
2013,Tuyuca (Colombia),Colombia,Definitely endangered,NA,0.3515,-70.2026
2192,Udi (Georgia),Georgia,Severely endangered,NA,41.8905,45.913
280,Unami,United States of America,Extinct,NA,39.13,-76.0253
2392,Upper Tanana (Canada),Canada,Critically endangered,NA,62.3824,-140.8984
1336,Urum,"Georgia, Russian Federation, Ukraine",Definitely endangered,NA,47.0102,36.7822
2475,Wa,Myanmar,Severely endangered,NA,21.8705,99.6519
2014,Wanano / Kotiria (Colombia),Colombia,Definitely endangered,NA,1.0106,-69.6423
2393,Western Abenaki (Canada),Canada,Critically endangered,NA,46.0785,-72.8141
283,Western Abenaki (United States of America),United States of America,Extinct,NA,43.0046,-72.246
2093,Wichi,"Argentina, Bolivia (Plurinational State of)",Vulnerable,NA,-22.0041,-63.413
1971,Yaeyama,Japan,Severely endangered,NA,24.342,124.1537
1365,Yazva Komi,Russian Federation,Severely endangered,NA,60.0348,57.536
428,Yiddish (Europe),"Germany, Austria, Belarus, Belgium, Denmark, Estonia, Finland, France, Hungary, Italy, Latvia, Lithuania, Luxembourg, Republic of Moldova, Norway, Netherlands, Poland, Romania, United Kingdom of Great Britain and Northern Ireland, Russian Federation, Slovakia, Sweden, Switzerland, Czech Republic, Ukraine",Definitely endangered,NA,53.3571,25.2465
1972,Yonaguni,Japan,Severely endangered,NA,24.458,122.9802
